"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-66.09","43.83","YARMOUTH A","8206500","1967-03","1967","03","1.4","","-5.9","","-2.3","","6.1","S","-12.2","","49.3","","59.2","","108.5","","0","T","32","","69",""
"-66.09","43.83","YARMOUTH A","8206500","1967-04","1967","04","6.5","","-1.4","","2.6","","15.0","","-5.6","","72.6","","3.3","","75.7","","0","","5","","105",""
"-66.09","43.83","YARMOUTH A","8206500","1967-05","1967","05","10.8","","3.0","","6.9","","18.3","","-1.1","","126.2","","0.0","T","126.2","","0","","9","","113","S"
"-66.09","43.83","YARMOUTH A","8206500","1967-06","1967","06","17.7","","8.8","","13.3","","25.0","","2.8","","65.5","","0.0","","65.5","","0","","18","","60",""
"-66.09","43.83","YARMOUTH A","8206500","1967-07","1967","07","20.4","","12.4","","16.4","","23.9","","8.9","","196.1","","0.0","","196.1","","0","","18","","64",""
"-66.09","43.83","YARMOUTH A","8206500","1967-08","1967","08","20.2","","12.3","","16.3","","23.3","","8.9","S","105.4","","0.0","","105.4","","0","","18","","60",""
"-66.09","43.83","YARMOUTH A","8206500","1967-09","1967","09","18.3","","9.1","","13.7","","25.6","","2.2","","111.5","","0.0","","111.5","","0","","34","","56","S"
"-66.09","43.83","YARMOUTH A","8206500","1967-10","1967","10","13.2","","5.3","","9.3","","17.8","","-0.6","","190.8","","0.0","","190.8","","0","","11","","64",""
"-66.09","43.83","YARMOUTH A","8206500","1967-11","1967","11","7.5","","1.3","","4.4","","17.2","","-7.8","","133.9","","21.1","","161.8","","0","T","23","","89",""
"-66.09","43.83","YARMOUTH A","8206500","1967-12","1967","12","3.7","","-4.4","","-0.4","","12.2","","-12.8","","251.5","","24.9","","275.8","","0","","9","","97",""
"-66.09","43.83","YARMOUTH A","8206500","1968-01","1968","01","-1.7","","-9.6","","-5.7","","6.1","","-18.9","","63.2","","93.7","","148.1","","0","","27","","103","S"
"-66.09","43.83","YARMOUTH A","8206500","1968-02","1968","02","-1.8","","-8.9","","-5.4","","8.9","","-15.6","","27.2","","45.2","","62.2","","3","","27","","97",""
"-66.09","43.83","YARMOUTH A","8206500","1968-03","1968","03","4.7","","-2.5","","1.1","","11.1","","-11.1","S","100.6","","4.1","","105.4","","0","","9","","93",""
"-66.09","43.83","YARMOUTH A","8206500","1968-04","1968","04","10.5","","1.5","","6.0","","17.2","S","-2.8","","59.7","","0.0","","59.7","","0","","14","","77",""
"-66.09","43.83","YARMOUTH A","8206500","1968-05","1968","05","12.8","","4.7","","8.8","","17.8","S","1.7","","98.6","","0.0","","98.6","","0","","32","","77",""
"-66.09","43.83","YARMOUTH A","8206500","1968-06","1968","06","16.9","","8.9","","12.9","","21.7","","3.3","","184.2","","0.0","","184.2","","0","","9","","68",""
"-66.09","43.83","YARMOUTH A","8206500","1968-07","1968","07","21.6","","12.1","","16.9","","30.0","","8.9","S","11.7","","0.0","","11.7","","0","","20","","56",""
"-66.09","43.83","YARMOUTH A","8206500","1968-08","1968","08","19.7","","11.4","","15.6","","23.3","","7.8","","56.6","","0.0","","56.6","","0","","16","","64","S"
"-66.09","43.83","YARMOUTH A","8206500","1968-09","1968","09","19.1","","10.7","","14.9","","27.2","","5.6","S","42.9","","0.0","","42.9","","0","","11","","48","S"
"-66.09","43.83","YARMOUTH A","8206500","1968-10","1968","10","15.1","","7.7","","11.4","","23.3","","2.8","","119.6","","0.0","","119.6","","0","","32","","80",""
"-66.09","43.83","YARMOUTH A","8206500","1968-11","1968","11","7.3","","0.6","","4.0","","13.3","S","-6.1","","154.4","","8.6","","163.1","","0","T","9","","89","S"
"-66.09","43.83","YARMOUTH A","8206500","1968-12","1968","12","3.4","","-3.2","","0.1","","13.3","S","-16.1","","106.7","","45.2","","156.7","","0","T","25","","89",""
"-66.09","43.83","YARMOUTH A","8206500","1969-01","1969","01","1.5","","-5.4","","-2.0","","10.0","","-10.6","S","77.2","","34.3","","105.7","","0","","14","","80",""
"-66.09","43.83","YARMOUTH A","8206500","1969-02","1969","02","2.1","","-4.6","","-1.3","","8.3","","-12.8","S","58.4","","38.1","","94.0","","8","","9","","90",""
"-66.09","43.83","YARMOUTH A","8206500","1969-03","1969","03","3.3","","-3.3","","0.0","","9.4","","-10.0","","56.6","","4.1","","68.3","","0","","14","","97",""
"-66.09","43.83","YARMOUTH A","8206500","1969-04","1969","04","8.2","","0.8","","4.5","","15.6","","-5.0","S","146.1","","0.0","T","146.1","","0","","34","","72",""
"-66.09","43.83","YARMOUTH A","8206500","1969-05","1969","05","13.1","","5.0","","9.1","","18.3","","-0.6","","81.8","","0.0","","81.8","","0","","18","","77",""
"-66.09","43.83","YARMOUTH A","8206500","1969-06","1969","06","18.3","","10.0","","14.2","","24.4","","6.7","S","18.8","","0.0","","18.8","","0","","18","","48","S"
"-66.09","43.83","YARMOUTH A","8206500","1969-07","1969","07","20.3","","12.1","","16.2","","25.6","S","8.3","","121.4","","0.0","","121.4","","0","","9","","85",""
"-66.09","43.83","YARMOUTH A","8206500","1969-08","1969","08","20.8","","13.2","","17.0","","25.0","","9.4","S","56.4","","0.0","","56.4","","0","","18","","64",""
"-66.09","43.83","YARMOUTH A","8206500","1969-09","1969","09","18.6","","10.3","","14.5","","29.4","","1.7","","113.0","","0.0","","113.0","","0","","16","","132",""
"-66.09","43.83","YARMOUTH A","8206500","1969-10","1969","10","12.9","","5.3","","9.1","","21.7","","-1.7","","47.8","","9.4","","61.7","","0","","34","","72",""
"-66.09","43.83","YARMOUTH A","8206500","1969-11","1969","11","9.9","","3.0","","6.5","","18.3","","-5.6","","126.0","","1.3","","127.3","","0","","14","","93",""
"-66.09","43.83","YARMOUTH A","8206500","1969-12","1969","12","4.6","","-1.3","","1.7","","13.3","","-8.9","S","184.7","","30.0","","221.7","","0","","11","","105",""
"-66.09","43.83","YARMOUTH A","8206500","1970-01","1970","01","-2.9","","-8.8","","-5.9","","5.6","","-14.4","S","13.7","","28.2","","38.1","","0","T","32","","68",""
"-66.09","43.83","YARMOUTH A","8206500","1970-02","1970","02","1.7","","-7.2","","-2.8","","9.4","","-15.0","","75.9","","19.6","","92.5","","0","","16","","80",""
"-66.09","43.83","YARMOUTH A","8206500","1970-03","1970","03","2.8","","-3.0","","-0.1","","9.4","","-7.2","S","44.5","","45.5","","93.5","","5","","16","","80",""
"-66.09","43.83","YARMOUTH A","8206500","1970-04","1970","04","7.8","","0.4","","4.1","","15.6","","-5.6","","105.7","","0.5","","107.2","","0","","27","","80",""
"-66.09","43.83","YARMOUTH A","8206500","1970-05","1970","05","14.6","","5.8","","10.2","","21.7","","1.1","","82.0","","0.0","T","82.0","","0","","18","","77",""
"-66.09","43.83","YARMOUTH A","8206500","1970-06","1970","06","17.3","","9.6","","13.5","","20.0","S","3.3","","91.4","","0.0","","91.4","","0","","23","","56",""
"-66.09","43.83","YARMOUTH A","8206500","1970-07","1970","07","20.9","","12.4","","16.7","","27.2","","7.8","","59.7","","0.0","","59.7","","0","","18","","64","S"
"-66.09","43.83","YARMOUTH A","8206500","1970-08","1970","08","21.6","","13.2","","17.4","","26.1","","9.4","","209.0","","0.0","","209.0","","0","","18","","48","S"
"-66.09","43.83","YARMOUTH A","8206500","1970-09","1970","09","17.1","","9.8","","13.5","","20.6","","3.3","","97.8","","0.0","","97.8","","0","","18","","64","S"
"-66.09","43.83","YARMOUTH A","8206500","1970-10","1970","10","14.3","","5.9","","10.1","","25.0","","-1.1","S","95.5","","0.0","","95.5","","0","","27","","68",""
"-66.09","43.83","YARMOUTH A","8206500","1970-11","1970","11","9.1","","1.5","","5.3","","15.0","","-3.9","","77.7","","0.3","","78.0","","0","","29","","87",""
"-66.09","43.83","YARMOUTH A","8206500","1970-12","1970","12","0.2","","-7.0","","-3.4","","11.1","","-15.0","S","47.5","","124.5","","150.4","","41","","9","","100","S"
"-66.09","43.83","YARMOUTH A","8206500","1971-01","1971","01","-1.8","","-8.6","","-5.2","","7.2","","-17.8","","45.7","","97.0","","112.8","","36","","20","","97",""
"-66.09","43.83","YARMOUTH A","8206500","1971-02","1971","02","0.3","","-6.8","","-3.3","","9.4","","-20.0","","67.3","","61.2","","115.3","","5","","11","","105",""
"-66.09","43.83","YARMOUTH A","8206500","1971-03","1971","03","3.5","","-2.5","","0.5","","10.6","S","-7.2","","64.5","","30.7","","95.0","","0","T","27","","100",""
"-66.09","43.83","YARMOUTH A","8206500","1971-04","1971","04","9.0","","1.6","","5.3","","18.3","","-1.7","S","50.8","","6.1","","58.2","","0","","9","","77",""
"-66.09","43.83","YARMOUTH A","8206500","1971-05","1971","05","13.9","","5.6","","9.8","","21.1","","0.6","","115.6","","0.0","","115.6","","0","","14","","80",""
"-66.09","43.83","YARMOUTH A","8206500","1971-06","1971","06","18.0","","8.8","","13.4","","25.6","","2.2","","22.4","","0.0","","22.4","","0","","20","","64","S"
"-66.09","43.83","YARMOUTH A","8206500","1971-07","1971","07","21.2","","12.4","","16.8","","26.1","","8.3","","59.4","","0.0","","59.4","","0","","18","","64",""
"-66.09","43.83","YARMOUTH A","8206500","1971-08","1971","08","20.6","","12.5","","16.6","","23.9","","8.3","","145.3","","0.0","","145.3","","0","","34","","77",""
"-66.09","43.83","YARMOUTH A","8206500","1971-09","1971","09","18.9","","10.3","","14.6","","23.9","","1.7","","37.3","","0.0","","37.3","","0","","14","","71",""
"-66.09","43.83","YARMOUTH A","8206500","1971-10","1971","10","15.1","","5.4","","10.3","","18.9","S","-1.7","","51.8","","0.0","","51.8","","0","","18","","84",""
"-66.09","43.83","YARMOUTH A","8206500","1971-11","1971","11","7.6","","0.3","","4.0","","16.7","","-5.0","","136.4","","4.6","","141.2","","0","","16","","84",""
"-66.09","43.83","YARMOUTH A","8206500","1971-12","1971","12","3.1","","-5.5","","-1.2","","11.7","","-15.6","","97.3","","40.9","","128.3","","13","","18","","109",""
"-66.09","43.83","YARMOUTH A","8206500","1972-01","1972","01","2.3","","-7.0","","-2.4","","10.6","","-17.8","","91.2","","47.2","","128.0","","13","","29","","119",""
"-66.09","43.83","YARMOUTH A","8206500","1972-02","1972","02","-0.1","","-9.0","","-4.6","","8.9","","-19.4","","79.5","","44.7","","112.5","","13","","14","","129",""
"-66.09","43.83","YARMOUTH A","8206500","1972-03","1972","03","3.1","","-4.9","","-0.9","","10.6","","-12.2","","64.8","","34.0","","94.5","","3","","14","","64","S"
"-66.09","43.83","YARMOUTH A","8206500","1972-04","1972","04","6.2","","-0.2","","3.0","","12.8","","-4.4","","65.5","","28.2","","95.8","","0","","9","","64",""
"-66.09","43.83","YARMOUTH A","8206500","1972-05","1972","05","13.4","","5.1","","9.3","","20.0","","-2.2","S","140.0","","8.1","","148.8","","0","","5","","74",""
"-66.09","43.83","YARMOUTH A","8206500","1972-06","1972","06","17.8","","10.3","","14.1","","27.2","","6.7","S","86.1","","0.0","","86.1","","0","","14","","63",""
"-66.09","43.83","YARMOUTH A","8206500","1972-07","1972","07","20.1","","11.9","","16.0","","27.2","","8.9","S","38.6","","0.0","","38.6","","0","","18","","66",""
"-66.09","43.83","YARMOUTH A","8206500","1972-08","1972","08","20.7","","12.0","","16.4","","24.4","","7.2","","33.8","","0.0","","33.8","","0","","18","","58",""
"-66.09","43.83","YARMOUTH A","8206500","1972-09","1972","09","18.4","","9.8","","14.1","","25.6","","3.3","","90.9","","0.0","","90.9","","0","","14","","97",""
"-66.09","43.83","YARMOUTH A","8206500","1972-10","1972","10","11.7","","3.3","","7.5","","18.3","","-2.8","S","116.8","","7.6","","124.7","","0","","34","","80",""
"-66.09","43.83","YARMOUTH A","8206500","1972-11","1972","11","6.3","","-0.1","","3.1","","13.3","","-6.1","S","204.5","","4.1","","208.3","","0","","11","","82",""
"-66.09","43.83","YARMOUTH A","8206500","1972-12","1972","12","3.5","","-5.3","","-0.9","","12.2","","-11.7","","98.0","","47.5","","138.9","","5","","23","","95",""
"-66.09","43.83","YARMOUTH A","8206500","1973-01","1973","01","1.6","","-5.9","","-2.2","","11.1","","-16.7","","59.4","","33.0","","86.4","","3","","29","","95",""
"-66.09","43.83","YARMOUTH A","8206500","1973-02","1973","02","-0.4","","-7.6","","-4.0","","9.4","","-16.7","","92.7","","71.4","","156.2","","8","","18","","87",""
"-66.09","43.83","YARMOUTH A","8206500","1973-03","1973","03","6.4","","-2.3","","2.1","","12.2","","-12.2","","88.9","","4.8","","93.2","","0","","5","","76",""
"-66.09","43.83","YARMOUTH A","8206500","1973-04","1973","04","8.4","","1.3","","4.9","","13.9","","-3.3","","133.6","","0.3","","133.9","","0","","11","","89",""
"-66.09","43.83","YARMOUTH A","8206500","1973-05","1973","05","12.9","","5.3","","9.1","","18.9","S","1.7","","80.8","","0.0","","80.8","","0","","11","","84",""
"-66.09","43.83","YARMOUTH A","8206500","1973-06","1973","06","18.2","","10.3","","14.3","","25.6","","5.6","S","203.5","","0.0","","203.5","","0","","36","","93",""
"-66.09","43.83","YARMOUTH A","8206500","1973-07","1973","07","21.1","","13.7","","17.4","","27.2","","10.6","","176.0","","0.0","","176.0","","0","","20","","63",""
"-66.09","43.83","YARMOUTH A","8206500","1973-08","1973","08","21.1","","13.4","","17.3","","27.8","","7.8","","87.6","","0.0","","87.6","","0","","20","","61",""
"-66.09","43.83","YARMOUTH A","8206500","1973-09","1973","09","17.3","","9.0","","13.2","","26.1","","2.2","","33.3","","0.0","","33.3","","0","","20","","63","S"
"-66.09","43.83","YARMOUTH A","8206500","1973-10","1973","10","13.4","","4.9","","9.2","","18.3","S","-1.7","S","88.1","","0.0","","88.1","","0","","11","","84",""
"-66.09","43.83","YARMOUTH A","8206500","1973-11","1973","11","7.7","","1.4","","4.6","","15.0","S","-4.4","","93.2","","0.3","","93.5","","0","","25","","116",""
"-66.09","43.83","YARMOUTH A","8206500","1973-12","1973","12","7.1","","-0.8","","3.2","","15.6","","-11.7","","157.2","","5.6","","163.6","","0","","14","","103",""
"-66.09","43.83","YARMOUTH A","8206500","1974-01","1974","01","1.4","","-7.2","","-2.9","","10.0","","-16.7","","50.5","","70.1","","98.8","","0","","25","","101",""
"-66.09","43.83","YARMOUTH A","8206500","1974-02","1974","02","-0.8","","-7.4","","-4.1","","8.3","S","-14.4","S","62.5","","102.1","","148.8","","0","T","29","","119",""
"-66.09","43.83","YARMOUTH A","8206500","1974-03","1974","03","3.6","","-4.2","","-0.3","","13.9","","-11.7","","72.9","","10.4","","83.3","","0","","14","","101",""
"-66.09","43.83","YARMOUTH A","8206500","1974-04","1974","04","8.3","","1.3","","4.8","","16.1","","-2.8","","94.0","","1.8","","97.0","","0","","9","","76",""
"-66.09","43.83","YARMOUTH A","8206500","1974-05","1974","05","11.1","","3.4","","7.3","","16.1","S","-1.1","","118.9","","6.1","","124.5","","0","","32","","97",""
"-66.09","43.83","YARMOUTH A","8206500","1974-06","1974","06","17.5","","8.7","","13.1","","22.2","S","3.9","","74.7","","0.0","","74.7","","0","","23","","74",""
"-66.09","43.83","YARMOUTH A","8206500","1974-07","1974","07","20.3","","11.2","","15.8","","25.6","","7.2","","36.8","","0.0","","36.8","","0","","20","","71",""
"-66.09","43.83","YARMOUTH A","8206500","1974-08","1974","08","21.3","","12.0","","16.7","","25.0","S","7.8","","115.1","","0.0","","115.1","","0","","23","","64",""
"-66.09","43.83","YARMOUTH A","8206500","1974-09","1974","09","18.0","","9.4","","13.7","","22.2","S","2.2","S","135.4","","0.0","","135.4","","0","","18","","87",""
"-66.09","43.83","YARMOUTH A","8206500","1974-10","1974","10","11.4","","2.4","","6.9","","18.9","","-3.9","","57.7","","37.6","","95.3","","0","","32","","87",""
"-66.09","43.83","YARMOUTH A","8206500","1974-11","1974","11","8.7","","1.6","","5.2","","15.6","","-5.0","","136.1","","5.3","","143.0","","0","T","29","","105",""
"-66.09","43.83","YARMOUTH A","8206500","1974-12","1974","12","4.1","","-2.9","","0.6","","13.3","","-8.9","","63.0","","24.1","","84.6","","0","","9","","97",""
"-66.09","43.83","YARMOUTH A","8206500","1975-01","1975","01","2.7","","-5.5","","-1.4","","10.0","","-16.7","","135.9","","55.6","","186.7","","5","","25","","101",""
"-66.09","43.83","YARMOUTH A","8206500","1975-02","1975","02","-0.7","","-7.4","","-4.1","","7.8","","-17.2","","27.7","","53.6","","73.9","","0","T","34","","90",""
"-66.09","43.83","YARMOUTH A","8206500","1975-03","1975","03","2.8","","-4.1","","-0.7","","11.1","","-13.3","","63.2","","57.4","","108.5","","0","T","16","","103",""
"-66.09","43.83","YARMOUTH A","8206500","1975-04","1975","04","7.1","","-0.3","","3.4","","13.9","","-5.0","","71.1","","9.1","","79.0","","0","","9","","121",""
"-66.09","43.83","YARMOUTH A","8206500","1975-05","1975","05","13.9","","5.1","","9.5","","21.1","","-1.1","","44.7","","0.0","","44.7","","0","","5","","90",""
"-66.09","43.83","YARMOUTH A","8206500","1975-06","1975","06","18.4","","8.3","","13.4","","25.6","","3.3","S","50.3","","0.0","T","50.3","","0","","11","","79",""
"-66.09","43.83","YARMOUTH A","8206500","1975-07","1975","07","21.1","","12.6","","16.9","","26.1","S","8.9","S","68.8","","0.0","","68.8","","0","","32","","72",""
"-66.09","43.83","YARMOUTH A","8206500","1975-08","1975","08","20.6","","12.1","","16.4","","29.4","","7.2","","52.3","","0.0","","52.3","","0","","32","","51","S"
"-66.09","43.83","YARMOUTH A","8206500","1975-09","1975","09","17.5","","9.9","","13.7","","21.1","","5.0","","113.0","","0.0","","113.0","","0","","18","","64","S"
"-66.09","43.83","YARMOUTH A","8206500","1975-10","1975","10","13.4","","4.7","","9.1","","19.4","","-2.2","","171.2","","0.0","T","171.2","","0","","11","","93",""
"-66.09","43.83","YARMOUTH A","8206500","1975-11","1975","11","10.6","","1.5","","6.1","","17.8","","-6.1","","183.4","","3.0","","186.4","","0","","32","","77",""
"-66.09","43.83","YARMOUTH A","8206500","1975-12","1975","12","3.4","","-5.8","","-1.2","","13.9","","-14.4","","139.2","","53.1","","191.5","","3","","18","","97",""
"-66.09","43.83","YARMOUTH A","8206500","1976-01","1976","01","0.7","","-7.8","","-3.6","","10.0","S","-15.6","S","123.7","","87.6","","187.2","","0","T","27","","93",""
"-66.09","43.83","YARMOUTH A","8206500","1976-02","1976","02","3.8","","-5.6","","-0.9","","12.8","","-12.2","","63.8","","41.9","","96.8","","0","","23","","163",""
"-66.09","43.83","YARMOUTH A","8206500","1976-03","1976","03","4.9","","-3.3","","0.8","","15.0","","-11.1","","52.6","","26.7","","77.0","","0","","27","","137",""
"-66.09","43.83","YARMOUTH A","8206500","1976-04","1976","04","9.7","","1.6","","5.7","","18.9","","-6.1","","52.3","","3.6","","56.9","","0","","36","","101",""
"-66.09","43.83","YARMOUTH A","8206500","1976-05","1976","05","13.5","","6.1","","9.8","","18.9","","1.7","","153.2","","0.0","","153.2","","0","","16","","77",""
"-66.09","43.83","YARMOUTH A","8206500","1976-06","1976","06","17.9","","10.1","","14.0","","22.8","","3.3","","68.8","","0.0","","68.8","","0","","36","","69",""
"-66.09","43.83","YARMOUTH A","8206500","1976-07","1976","07","19.6","","12.2","","15.9","","23.9","","6.7","","52.6","","0.0","","52.6","","0","","9","","60",""
"-66.09","43.83","YARMOUTH A","8206500","1976-08","1976","08","21.3","","13.1","","17.2","","27.2","","7.8","S","30.7","","0.0","","30.7","","0","","20","","60",""
"-66.09","43.83","YARMOUTH A","8206500","1976-09","1976","09","17.6","","9.7","","13.7","","21.7","","2.2","","148.3","","0.0","","148.3","","0","","18","","50","S"
"-66.09","43.83","YARMOUTH A","8206500","1976-10","1976","10","12.8","","5.1","","9.0","","21.7","","-1.7","","157.0","","0.0","T","157.0","","0","","23","","95",""
"-66.09","43.83","YARMOUTH A","8206500","1976-11","1976","11","7.1","","1.2","","4.2","","13.3","","-3.9","","58.2","","10.4","","69.6","","0","T","29","","85",""
"-66.09","43.83","YARMOUTH A","8206500","1976-12","1976","12","2.7","","-7.5","","-2.4","","12.2","","-14.4","","151.9","","58.7","","215.9","","0","T","11","","108",""
"-66.09","43.83","YARMOUTH A","8206500","1977-01","1977","01","-1.1","","-8.7","","-4.9","","7.8","","-16.9","","62.4","","119.3","","158.6","","20","","29","","119",""
"-66.09","43.83","YARMOUTH A","8206500","1977-02","1977","02","0.7","","-5.9","","-2.6","","7.0","","-12.5","","41.7","","35.7","","75.9","","0","T","24","","81",""
"-66.09","43.83","YARMOUTH A","8206500","1977-03","1977","03","5.6","","-0.2","","2.7","","15.2","","-4.0","","79.0","","44.0","","130.7","","0","","6","","85",""
"-66.09","43.83","YARMOUTH A","8206500","1977-04","1977","04","8.1","","0.0","","4.1","","15.3","","-5.8","","117.1","","3.4","","120.4","","0","","28","","96",""
"-66.09","43.83","YARMOUTH A","8206500","1977-05","1977","05","13.5","","4.0","","8.8","","22.3","","-1.9","","39.5","","0.6","","40.0","","0","","8","","76",""
"-66.09","43.83","YARMOUTH A","8206500","1977-06","1977","06","17.1","","9.1","","13.1","","24.6","S","6.5","","112.6","","0.0","","112.6","","0","","7","","63",""
"-66.09","43.83","YARMOUTH A","8206500","1977-07","1977","07","20.8","","11.0","","15.9","","30.0","","5.8","","122.6","","0.0","","122.6","","0","","20","","69",""
"-66.09","43.83","YARMOUTH A","8206500","1977-08","1977","08","20.4","","12.0","","16.2","","25.4","","7.0","","57.0","","0.0","","57.0","","0","","18","","59",""
"-66.09","43.83","YARMOUTH A","8206500","1977-09","1977","09","17.0","","8.6","","12.8","","22.6","","3.5","","114.4","","0.0","","114.4","","0","","18","","74",""
"-66.09","43.83","YARMOUTH A","8206500","1977-10","1977","10","13.7","","5.7","","9.7","","18.2","","-1.5","","197.7","","0.0","","197.7","","0","","14","","78",""
"-66.09","43.83","YARMOUTH A","8206500","1977-11","1977","11","9.9","","2.2","","6.1","","18.8","","-4.1","","107.0","","0.6","","107.5","","0","","24","","78",""
"-66.09","43.83","YARMOUTH A","8206500","1977-12","1977","12","2.7","","-3.6","","-0.5","","10.4","","-13.4","","142.2","","54.0","","189.7","","1","","29","","78",""
"-66.09","43.83","YARMOUTH A","8206500","1978-01","1978","01","0.4","","-6.6","","-3.1","","11.0","","-13.7","","129.1","","49.9","","182.5","","7","","15","","98",""
"-66.09","43.83","YARMOUTH A","8206500","1978-02","1978","02","-1.5","","-7.4","","-4.5","","3.2","S","-15.5","","0.6","","30.2","","26.2","","2","","8","","89",""
"-66.09","43.83","YARMOUTH A","8206500","1978-03","1978","03","2.4","","-5.0","","-1.3","","9.0","","-13.0","","39.0","","42.8","","79.0","","0","","28","","80",""
"-66.09","43.83","YARMOUTH A","8206500","1978-04","1978","04","7.3","","0.5","","3.9","","11.9","","-6.0","","123.4","","2.6","","129.2","","0","","15","","72",""
"-66.09","43.83","YARMOUTH A","8206500","1978-05","1978","05","14.3","","5.3","","9.8","","22.1","","-0.4","","47.1","","0.0","","47.1","","0","","18","","54",""
"-66.09","43.83","YARMOUTH A","8206500","1978-06","1978","06","17.5","","9.2","","13.4","","22.7","","5.9","","76.3","","0.0","","76.3","","0","","19","","52",""
"-66.09","43.83","YARMOUTH A","8206500","1978-07","1978","07","20.3","","11.3","","15.8","","24.5","","8.1","S","33.5","","0.0","","33.5","","0","","24","","35",""
"-66.09","43.83","YARMOUTH A","8206500","1978-08","1978","08","21.8","","12.3","","17.1","","26.4","","6.5","","56.8","","0.0","","56.8","","0","","20","","41",""
"-66.09","43.83","YARMOUTH A","8206500","1978-09","1978","09","16.0","","6.6","","11.3","","22.1","","0.1","","70.0","","0.0","","70.0","","0","","35","","43",""
"-66.09","43.83","YARMOUTH A","8206500","1978-10","1978","10","12.6","","4.1","","8.4","","18.7","S","-2.6","","110.7","","0.0","","110.7","","0","","15","","52",""
"-66.09","43.83","YARMOUTH A","8206500","1978-11","1978","11","7.5","","-1.3","","3.1","","15.1","","-8.2","","38.2","","10.6","","49.0","","0","","28","","57",""
"-66.09","43.83","YARMOUTH A","8206500","1978-12","1978","12","3.5","","-4.1","","-0.3","","11.7","","-12.7","","75.6","","52.6","","131.4","","0","T","28","","65",""
"-66.09","43.83","YARMOUTH A","8206500","1979-01","1979","01","2.2","","-4.5","","-1.2","","12.1","","-15.3","S","182.7","","57.8","","230.9","","0","","9","","69",""
"-66.09","43.83","YARMOUTH A","8206500","1979-02","1979","02","-2.7","","-8.7","","-5.7","","9.4","","-18.2","","149.5","","35.6","","178.8","","0","","31","I","61","I"
"-66.09","43.83","YARMOUTH A","8206500","1979-03","1979","03","6.3","","-1.8","","2.3","","14.5","","-10.4","","115.8","","3.4","","122.3","","0","","22","","98",""
"-66.09","43.83","YARMOUTH A","8206500","1979-04","1979","04","9.2","","1.7","","5.5","","17.4","","-2.3","","99.8","","6.4","","104.8","","0","","26","S","70","S"
"-66.09","43.83","YARMOUTH A","8206500","1979-05","1979","05","15.2","","7.6","","11.4","","20.4","","3.1","","148.9","","0.0","","148.9","","0","","18","","65",""
"-66.09","43.83","YARMOUTH A","8206500","1979-06","1979","06","18.1","","9.5","","13.8","","22.8","","4.6","","94.6","","0.0","","94.6","","0","","19","S","46","S"
"-66.09","43.83","YARMOUTH A","8206500","1979-07","1979","07","20.8","","13.7","","17.3","","26.3","","9.4","","68.7","","0.0","","68.7","","0","","15","","48",""
"-66.09","43.83","YARMOUTH A","8206500","1979-08","1979","08","19.8","","12.7","","16.3","","24.8","","7.6","","","M","","M","","M","","M","17","","63",""
"-66.09","43.83","YARMOUTH A","8206500","1979-09","1979","09","17.8","","9.8","","13.8","","","M","2.4","","","M","","M","","M","0","","16","","83",""
"-66.09","43.83","YARMOUTH A","8206500","1979-10","1979","10","12.7","E","6.8","E","9.8","E","20.3","","0.8","","135.0","E","0.0","T","135.0","E","","M","30","","74",""
"-66.09","43.83","YARMOUTH A","8206500","1979-11","1979","11","10.4","E","4.4","E","7.4","E","16.0","E","-3.0","E","165.0","E","0.0","T","165.0","E","0","","16","","56",""
"-66.09","43.83","YARMOUTH A","8206500","1979-12","1979","12","4.4","","-3.2","","0.6","","13.4","S","-18.8","","79.9","","26.6","","105.7","","0","T","27","","89",""
"-66.09","43.83","YARMOUTH A","8206500","1980-01","1980","01","0.5","","-6.3","","-2.9","","10.1","","-13.6","","56.7","","28.6","","77.6","","5","","21","","93",""
"-66.09","43.83","YARMOUTH A","8206500","1980-02","1980","02","-0.4","","-7.5","","-4.0","","7.0","","-13.1","","32.6","","31.8","","56.5","","8","","2","S","57","S"
"-66.09","43.83","YARMOUTH A","8206500","1980-03","1980","03","4.0","","-4.5","","-0.3","","9.6","","-14.3","","140.9","","10.4","","151.3","","0","","36","","89",""
"-66.09","43.83","YARMOUTH A","8206500","1980-04","1980","04","10.1","","1.4","","5.8","","16.1","","-4.8","","88.5","","0.8","","88.9","","0","","7","","78",""
"-66.09","43.83","YARMOUTH A","8206500","1980-05","1980","05","13.9","","5.0","","9.5","","18.5","","2.0","","48.6","","0.0","","48.6","","0","","19","","54",""
"-66.09","43.83","YARMOUTH A","8206500","1980-06","1980","06","17.1","","8.3","","12.7","","25.0","S","2.8","","112.6","","0.0","","112.6","","0","","29","S","54","S"
"-66.09","43.83","YARMOUTH A","8206500","1980-07","1980","07","20.1","","12.3","","16.2","","25.8","","7.8","","99.8","","0.0","","99.8","","0","","30","","56",""
